

TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-23 13:17:16,1771852636404,masterclass.skillect.in/api/webinar-date,GET,,200,ng9vl-1771852631997-91854edfb863,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:17:11,1771852631997,masterclass.skillect.in/api/webinar-date,GET,,200,ng9vl-1771852631997-91854edfb863,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4304,iad1,248,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5AB411E7RZE9JFBWZARCGD,85N55wDQCdfz,1
2026-02-23 13:17:11,1771852631308,masterclass.skillect.in/,GET,,200,mgrmd-1771852631308-4623877072ab,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,10,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:16:04,1771852564869,masterclass.skillect.in/api/webinar-date,GET,,200,jf5pw-1771852564746-598fcc2c68ac,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:16:09,1771852569162,masterclass.skillect.in/api/webinar-date,GET,,200,jf5pw-1771852564746-598fcc2c68ac,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:16:04,1771852564746,masterclass.skillect.in/api/webinar-date,GET,,200,jf5pw-1771852564746-598fcc2c68ac,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4312,iad1,247,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A92BDW06GWRJN0F13BNH2,85N55wDQCdfz,1
2026-02-23 13:16:00,1771852560238,masterclass.skillect.in/api/webinar-date,GET,,200,hn9qb-1771852560116-9390ee9881c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:16:04,1771852564530,masterclass.skillect.in/api/webinar-date,GET,,200,hn9qb-1771852560116-9390ee9881c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:16:00,1771852560116,masterclass.skillect.in/api/webinar-date,GET,,200,hn9qb-1771852560116-9390ee9881c6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4304,iad1,247,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A8XTP9S5ESCQ552RM2RCV,85N55wDQCdfz,1
2026-02-23 13:15:55,1771852555624,masterclass.skillect.in/api/webinar-date,GET,,200,xkbpt-1771852555458-50fe1d4a0ce2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:15:59,1771852559917,masterclass.skillect.in/api/webinar-date,GET,,200,xkbpt-1771852555458-50fe1d4a0ce2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:15:55,1771852555458,masterclass.skillect.in/api/webinar-date,GET,,200,xkbpt-1771852555458-50fe1d4a0ce2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4349,iad1,249,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A8S963SBS1CCABAB3KHFA,85N55wDQCdfz,1
2026-02-23 13:15:54,1771852554189,masterclass.skillect.in/,GET,,200,wssp4-1771852554189-ab1ad56f4341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/,masterclass.skillect.in,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,13,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:38,1771852478160,masterclass.skillect.in/api/webinar-date,GET,,200,jnn2q-1771852478016-b8be2c8f112c,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:42,1771852482454,masterclass.skillect.in/api/webinar-date,GET,,200,jnn2q-1771852478016-b8be2c8f112c,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:38,1771852478016,masterclass.skillect.in/api/webinar-date,GET,,200,jnn2q-1771852478016-b8be2c8f112c,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4335,iad1,249,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A6DN26MZMJD75WXTQ2J05,jvGNrYJ8ek1A,1
2026-02-23 13:14:38,1771852478710,masterclass.skillect.in/api/webinar-date,GET,,200,bfbzp-1771852478016-0c6a1b71442a,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:38,1771852478710,masterclass.skillect.in/api/webinar-date,GET,,200,bfbzp-1771852478016-0c6a1b71442a,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:38,1771852478725,masterclass.skillect.in/api/webinar-date,GET,,200,bfbzp-1771852478016-0c6a1b71442a,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:43,1771852483024,masterclass.skillect.in/api/webinar-date,GET,,200,bfbzp-1771852478016-0c6a1b71442a,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:38,1771852478016,masterclass.skillect.in/api/webinar-date,GET,,200,bfbzp-1771852478016-0c6a1b71442a,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4709,iad1,244,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A6DN6KDBH0W3ZRAX5QG6G,85N55wDQCdfz,1
2026-02-23 13:14:18,1771852458417,masterclass.skillect.in/api/webinar-date,GET,,200,ks9dw-1771852457986-12410e0426ef,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:18,1771852458417,masterclass.skillect.in/api/webinar-date,GET,,200,ks9dw-1771852457986-12410e0426ef,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:18,1771852458435,masterclass.skillect.in/api/webinar-date,GET,,200,ks9dw-1771852457986-12410e0426ef,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",warning,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:22,1771852462734,masterclass.skillect.in/api/webinar-date,GET,,200,ks9dw-1771852457986-12410e0426ef,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",error,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:17,1771852457986,masterclass.skillect.in/api/webinar-date,GET,,200,ks9dw-1771852457986-12410e0426ef,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",,production,main,MISS,function,/api/webinar-date,masterclass.skillect.in,masterclass.skillect.in,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4387,iad1,248,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5TBCXJW2D9MVWFGWZ6VS,jvGNrYJ8ek1A,1
2026-02-23 13:14:12,1771852452278,masterclass.skillect.in/,GET,,200,hn9qb-1771852452278-e8fb913debe7,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.132 Safari/537.36",,production,main,PRERENDER,static,/,masterclass.skillect.in,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,704,bom1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:10,1771852450756,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/images/logo/icon-light.png,GET,,401,2jksh-1771852450756-231900c53950,vercel-favicon/1.0,,production,main,,static,/images/logo/icon-light.png,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,1,sfo1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:09,1771852449778,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/,GET,,200,xrfr4-1771852449778-a562a041acf7,vercel-favicon/1.0,,production,main,HIT,static,/,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,18,sfo1,,,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443555,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,200,7m6fs-1771852443498-40fe3c1df96b,vercel-screenshot/1.0,warning,production,main,MISS,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:07,1771852447849,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,200,7m6fs-1771852443498-40fe3c1df96b,vercel-screenshot/1.0,error,production,main,MISS,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443498,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,200,7m6fs-1771852443498-40fe3c1df96b,vercel-screenshot/1.0,,production,main,MISS,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4309,iad1,265,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5B30SN1A2P579DAQ35NY,R7gTka96mqxQ,3
2026-02-23 13:14:03,1771852443519,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,g6hv2-1771852443458-e5eefe31985e,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:07,1771852447813,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,g6hv2-1771852443458-e5eefe31985e,vercel-screenshot/1.0,error,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443458,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,g6hv2-1771852443458-e5eefe31985e,vercel-screenshot/1.0,,production,main,,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4303,iad1,265,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5B30SN1A2P579DAQ35NY,R7gTka96mqxQ,3
2026-02-23 13:14:04,1771852444218,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,lcnjr-1771852443457-f9ebd0fbd2c0,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:04,1771852444218,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,lcnjr-1771852443457-f9ebd0fbd2c0,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:04,1771852444252,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,lcnjr-1771852443457-f9ebd0fbd2c0,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:08,1771852448554,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,lcnjr-1771852443457-f9ebd0fbd2c0,vercel-screenshot/1.0,error,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443457,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,lcnjr-1771852443457-f9ebd0fbd2c0,vercel-screenshot/1.0,,production,main,,function,/api/webinar-date,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,4912,iad1,241,2048,,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,01KJ5A5BVVE1RE4HG9W29GRM89,oRHmg9mM5tmn,1
2026-02-23 13:14:03,1771852443448,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,6xcp4-1771852442812-c0449b81fb72,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'url' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443448,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,6xcp4-1771852442812-c0449b81fb72,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] The 'token' property is missing or undefined in your Redis config.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:03,1771852443482,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,6xcp4-1771852442812-c0449b81fb72,vercel-screenshot/1.0,warning,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,[Upstash Redis] Redis client was initialized without url or token. Failed to execute command.,prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
2026-02-23 13:14:07,1771852447783,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app/api/webinar-date,GET,,,6xcp4-1771852442812-c0449b81fb72,vercel-screenshot/1.0,error,production,main,,function,,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,skillect-masterclass-7h670qwlf-sadique-for-skillects-projects.vercel.app,dpl_7J1CNfnYVBJUB5VeukW1eVbWLuFm,,,,,"Failed to fetch webinar date from Redis: TypeError: Failed to parse URL from /pipeline
    at ignore-listed frames {
  [cause]: TypeError: Invalid URL
      at ignore-listed frames {
    code: 'ERR_INVALID_URL',
    input: '/pipeline'
  }
}",prj_p8xryW8u5s8kHhE4v7cNEvDvqfDw,,,,,
